voltage [V],current [A],time [s]
0.002753288,1.520028e-05,91.96487
0.002753615,1.52994e-05,92.10592
0.00275439,1.540036e-05,92.24697
0.002754241,1.549983e-05,92.38802
0.002755523,1.560077e-05,92.52908
0.002756357,1.570016e-05,92.67013
0.002756357,1.579923e-05,92.81117
0.002756834,1.590027e-05,92.95223
0.002757072,1.599947e-05,93.09327
0.002758503,1.610043e-05,93.23431
0.002758354,1.619964e-05,93.37537
0.002759248,1.630063e-05,93.51642
0.002759516,1.640033e-05,93.65748
0.002760708,1.649959e-05,93.79851
0.002761424,1.660043e-05,93.93957
0.00276199,1.669971e-05,94.08063
0.002762526,1.68007e-05,94.22168
0.002762616,1.690004e-05,94.36272
0.002763212,1.700089e-05,94.50376
0.002764404,1.710026e-05,94.64483
